sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
3,2,2,2,3,1,2,JNTpW2zBftGllVr7iieazQ
2,1,0,1,0,1,2,_zksiS8qbYcn9GMi6kqhoA
7,0,1,4,11,21,13,gw-V13MyfzFaCTbALfnn2Q
2,2,1,2,1,3,4,NTgVdfRLbU0aKJH_9h3VCw
1,0,3,3,8,6,7,QEytIMqL_i4VETkP_kqePQ
3,2,2,3,7,3,9,eVZG9sXJSz9zZpX7H2WHiw
48,40,50,46,63,66,80,14NSxaXBNspIVnsrMYJZVw
0,0,1,4,7,1,5,qrapwnls-3IMg-iaXhkQKw
45,60,46,50,73,220,202,MLcXtnpzygZvQ9BtseLLlw
2,1,0,3,2,2,1,_Nx8hwTmjR_x62Byjav0Ew
7,5,3,3,8,7,3,gg26wjL2eTRIvmdyb7RXAQ
1,0,1,0,1,0,0,2C-LUkc5Y6fhUpJyTNadFg
8,8,4,12,10,6,0,R7YlKfLpoFDAJQB9hBcQJA
7,1,8,1,8,4,1,mcgtZvjjCXLY-Dt7V_XZ6g
3,1,1,1,0,2,0,lbECi2rbJPZWzHdmrC9xAA
25,69,24,80,106,73,119,SgGINtDKQgoXoAnQgrDKDg
3,2,8,5,5,13,2,-0HGqwlfw3I8nkJyMHxAsQ
12,7,13,7,7,6,18,o4FZTKyvNx4bxG1PprFY5w
6,8,8,2,10,8,1,mMFW9cZU1gQYv1uWREzg_w
209,239,261,240,383,286,202,0vzZ_Bcb02rJljeMU9XkBw
1,2,3,2,6,26,15,08In-bFs8JOmSTDlQ0BfFw
19,34,23,27,29,62,47,lq2iZK7epi23byzcejjqTg
2,8,8,6,16,20,3,s_cKw6m0Fw9jZbobRH0YSg
63,62,70,62,86,101,117,8H1DwdAAgSBtwDeb2R-hmA
11,7,17,5,18,15,12,fRtuc2k17r6aZMJWEMcXFQ
26,30,38,34,42,53,39,aACW1qAdOfgcU8yX61dOFw
12,14,14,29,16,14,10,507GX11jtCsVYlzaur05_w
52,63,75,80,149,161,8,Our6bzte5W1wlIeOu9luug
4,2,3,2,5,0,0,dD2xiLM1_5Vg0pMvMIPZww
45,50,31,52,100,106,70,FOfhEC6rN23RQaUlsR2byw
50,54,70,90,128,123,107,SgTjnyElc26gPUghVuCuSQ
14,11,15,15,26,31,41,NX5YHSIyesufcsI7Rg5NLg
17,21,45,19,36,37,26,l4ymgiD1WnsSrwxWWk7a3Q
25,41,46,53,73,82,55,fsxBliRs4rwxRXkZUVy62A
1,2,3,3,3,7,3,_RkvdDlzEFSRnGMrTRkVYA
86,71,77,66,86,83,113,NDHhzgMrTzr_38md_R5WKw
173,232,208,234,249,265,223,rDvz5jX65gpfONFu7er9Tw
68,58,68,61,48,57,4,nBrD6TxddhHx4FhMk32JvQ
5,6,11,3,14,7,11,50dKrWfqdotEddX-mCzypA
3,5,9,3,2,1,2,5N9bWl5zWuDX-Q1YpTf2LQ
8,9,9,14,45,60,14,Lk-FP6yxYRTcU52SaTx2EA
14,20,13,36,33,41,19,S3FhtwXuiGMlGdBNtmiiSQ
13,14,6,6,6,6,6,NhdIZvpM11d720SskLvRpA
1,105,122,153,239,176,78,RYZ08XAToBaN-bS5HHVEhQ
6,19,7,18,5,10,6,fsQFHGMbqWf7MT6KYMuJxQ
0,3,4,2,0,1,2,gaX1rGPdv9eyPra0cYsYZA
109,111,117,115,209,165,123,nBfusVbqwul0BU0Rcrlelw
30,41,33,26,28,48,36,GBN0-wo_cHLnC_pwoOTIFQ
28,33,32,33,49,29,40,N7oUi6aM01UlvrsIcTSqmg
81,90,116,120,186,228,128,wZwZcte4lcbu51NOzCjWbQ
2,4,19,1,0,2,2,QpxR9LNa506UN-Mt0TmQHw
1,4,2,2,0,0,5,uDicKGHnyZlFvCSoHrvV6w
0,0,1,2,0,2,2,BgkM4eq-n2y_E0IujSpQwQ
0,1,0,1,2,1,4,WJC8HctIbxatLbcuez1UOQ
4,7,6,8,3,5,6,dWa3oZ_uXFaCMtPOT44R4g
3,0,2,1,3,0,3,djaLlLr3jlPApAqL4exhxQ
17,23,22,23,25,56,50,0kZ4aYmqf5fzTt9Yvz8Kvw
33,28,41,29,53,37,47,K4DHwck_2ds1wURnmZdFiA
10,15,9,7,3,9,19,ZLiNw_Q36b-u1VFSeEEfsA
14,1,5,4,3,4,4,pk0vem-ismpPnVeTIG0Q5g
3,2,2,1,3,3,7,72pUqCkncwVVn65cIiX8aA
22,36,23,47,42,40,39,d_8bMNQd0mesbEUeq1U2kQ
2,0,1,2,2,2,1,QHyqYUZ0WdxHYPAenIuLjw
39,35,42,43,52,41,33,STv-ED3M2xmRFMSvQbWGaw
6,4,7,10,4,7,8,M0a0UNYie0vmrDxY5r2yjA
13,36,38,28,27,29,18,EWnSPExh_T5zTv6oMJOC5g
8,7,10,4,4,8,8,EX5QAAciXEwOQ1xnFlVLAA
13,15,22,12,45,31,17,umyo8MPjiZiDXHtvyaOi6g
86,82,101,92,140,189,142,-Ogv7rpcgUHkFaSy3vD8Sw
12,19,13,17,9,19,14,UNFcMOWOsr9ilM6lqXIC6w
12,5,8,6,17,17,9,hgb1RihLYRSpFBjBhn8rZw
91,62,56,88,109,205,192,dGcVT0WGenhh8Np76ta6AA
3,0,5,11,4,7,2,Fd0mINs0v_cma-ORPDBQSQ
38,26,33,23,48,59,50,UpYva_zhJ6pRGfdTruIYIg
14,16,24,15,16,32,23,AjE4uM-VaGP3QPCjSjIEaw
17,18,19,19,13,17,13,AX56yxldIb7TPBHMaPqOmg
9,12,7,10,13,9,5,4DDbIvNtzfhLRwz-EOLFDA
25,30,25,14,39,42,46,JJGkhOmfOFamPbCAaRKPPw
51,41,44,43,70,86,74,e0vubCKi8KD8zC2C6FdbuQ
41,52,40,53,65,111,63,d7V3ykQHqChv0KtXEanKLw
9,4,5,11,7,28,17,OmxAvtMyIvCVm16NFIOOUA
25,21,21,22,35,48,25,UexMw8s7B1J-RtFOQtCCsQ
102,90,112,121,148,126,137,byFWmwlVSmUj-AmM6NZYvw
31,22,27,30,32,43,53,IYWTOj970XqG2z9Xft_8SA
17,5,9,13,15,35,38,iAYzRvyBrSkJDu_XZ-E1zQ
10,13,29,26,42,43,17,g4y3_YqR4jmfCP9K0TzxrQ
8,2,5,2,1,1,2,JLHBdowaViDIvRKQD6iITQ
44,53,33,47,67,91,49,corPOxxIBRJ7DSpryYvorw
12,6,9,12,9,4,9,_HAYDjkPJVabBXyvx-u9YQ
34,32,37,55,80,61,57,QzXFdjIbFRGhzL83goPPLA
112,113,106,113,121,125,43,L_MtTn4IUBTmQtqqM2iFqA
0,2,3,4,1,1,7,1sdIDMz5ntCHrClzCgjgJA
6,5,5,6,14,12,11,y2wWQI1gx8Zu5pP_WZSR-A
0,0,1,0,0,1,1,ygt9aCJ3X8m3M4H8vU7cSw
14,14,13,16,22,18,30,v1ocqAm5soWTNPttLQhSZw
1,1,0,1,0,0,3,kvrgvuxO6A6i9fXYaUKqcg
0,0,2,2,1,1,2,xPDbCj9tfp5nnGzYzoCHwA
6,2,4,3,1,6,5,RhdoqUlIKjGC6Lq80YhqAw
2,2,3,4,4,2,1,wyOMi6P9E3C8Fk1IxlcLJA
0,2,2,1,0,1,1,Vh_xXB42CYfhEdelpDb1Ow
0,1,0,2,0,3,3,gP7xl3ZjX-7H9mRk7bvesw
3,4,7,4,12,10,9,d-rZazFFYvnjRZUhLTEUZg
12,12,18,15,20,24,25,m3O2EFVs3eo8s40MGGzmsA
0,0,0,1,0,4,1,H-99nG_KfynWPXh84TKj8A
25,60,27,38,46,63,29,G7-NoraGlmzwO0sgs4fbmQ
0,11,10,11,10,6,8,juzATNnxyBWEdQoDoKrEuw
6,7,15,17,5,9,3,GoEHXcq_nY4jZOx3Ay5gxw
19,17,16,27,20,22,18,wc0a0XLhcMkoEQx1TbuhpQ
2,2,3,1,0,4,2,nBqXILuCGVZ4-aPuRKjCCg
10,14,10,13,8,16,13,2qf-0qkDNh7r8iU0498htQ
1,1,1,2,1,1,1,1J1iid_qU__8_CxiS2Zw4Q
66,75,89,91,94,106,93,KS2w8ychyieJbUqRa6kCHw
16,10,15,21,27,46,31,8TGUK7LD3M-vLWml-jLb0w
22,23,34,18,24,46,2,BBPkwpj9kSeDuy0uOwWHJA
91,98,97,197,168,174,148,PX3e3qtBx_5VC3vqq47jpQ
7,21,8,9,11,14,5,D0IB17N66FiyYDCzTlAI4A
13,8,2,8,10,13,3,VtpnMevn_oAxXGaM9JDrSQ
1,0,0,3,3,3,2,PlCsVovsMET2LQuM6MuJ9w
1,0,2,2,4,3,0,0jrqXBr8UJjlG23yJevGbg
8,13,10,16,30,33,8,Cp5_NSJFNgylD5SUdmT8nQ
2,3,1,1,7,1,1,P2i4eojfX61pZn8i7RZZxA
31,23,21,35,27,95,110,8aPTQeDYOMNEu907WfflCQ
3,1,1,2,1,3,1,erYxGVc1A_bce_S_W7dKgQ
3,3,2,4,1,4,3,s2-waYR5o7AZTNHeQVWRcA
6,4,1,8,6,5,3,UqXNc416VPZrY09eMQY_eA
14,22,53,14,17,25,54,dbh72sNyNeHUgJqQye9Vbg
8,12,15,11,14,13,9,CuYHDItnOSfSlPfPDA9Btw
1,8,2,0,1,6,5,_KGe3v1OzRnUmKhb3VkDgg
3,6,4,5,0,4,4,k-w0uGmiWaBBL8u5Zoa3kQ
3,4,14,5,5,17,13,1DDTdvU06tng7o0vU7-rig
42,50,55,52,76,77,69,scVOmQsf5HSY3n9CG06tFA
35,20,20,24,17,28,27,hi5xfV28jsGBRWJWoBhDaw
65,61,82,55,74,60,67,4rr-CJp0jMKr-kg9wnrTdw
1,3,4,3,12,11,8,rjjEN8QTMvilB08ImFyMow
28,26,23,26,38,29,20,PNrOTfMmE0CJFV9YwSLzYw
34,17,26,18,44,48,30,CuyNmwDOLeMTrbv2c6rNxA
2,2,2,1,4,2,0,bxToHIsD37NjEsW_eE92mA
1,0,0,1,1,2,0,qgVS6sBe7JNEI8otg0Y3dg
6,2,9,5,10,13,8,9BOeSWUvmh4rRhpQNgrdqA
6,3,1,3,4,9,3,S0mTCni_l8jK0cYj8K8dLA
9,5,7,9,4,5,5,8NbZswmpIyWWHhpWqThQQQ
0,0,0,0,4,1,1,FPjBx-Hez_NCnepsZhtZ_Q
17,12,16,32,42,41,35,42xKe5YcCIKmGiqW0i4aGw
9,9,9,5,12,16,1,9B_rnGpDieUnMr7szjuaQg
7,6,7,3,5,13,8,UHkRFDFze9tYfYT_xjn0bQ
0,0,2,5,4,2,2,6Ry-gjGqApTSRZkfdYlLmw
1,1,0,0,0,2,1,kjVyy6q0UY620sEy56kJ3g
21,34,33,42,74,75,33,sllZXXYijYUs-n80uSa96w
61,71,80,67,171,146,131,Mm8x_jzeLrWlvDEnqhuCBQ
0,0,1,0,2,6,2,tbGpaY8AFjxsZJU4Eubbnw
11,12,15,11,18,28,10,LdEzAYCufZMTbWc0soCaNg
7,2,3,6,4,11,40,9ocGgALmbzTZWOS7f7SYcA
28,21,21,25,37,37,32,bNGR0iQTx8hXRmQv4hV5gw
39,29,52,41,51,48,1,Js7xxK2D4Dc0W8XkAzc4cg
2,2,2,7,5,7,3,0VLZj0f3llL9IkL5GOT3lg
0,0,0,1,3,1,3,9TJIYL_2C-JYmm9Ye6J66w
24,26,21,26,46,30,22,6syMU43FKGkcbX2957Ga8A
5,2,6,3,2,3,4,I0UXl0AwcpSZCd4_3YCccA
7,16,12,12,22,26,16,DK3fswHjzM-y7JRXw4j82g
9,6,14,11,10,5,2,LjwXnAjusrwCZGsWV3Ue8Q
14,29,23,28,52,42,32,zARGEdB0JyPCPR0f3FKGxQ
12,18,14,6,8,18,21,RIGMq0zseM2Y-ZsF7FVZ8g
26,35,39,33,120,71,46,Rus-ewyqLj2D1RlqK-je4w
1,3,3,6,11,12,10,cyeBcWOtZUypZOO-guTdDw
1,2,5,5,5,4,2,NNRUSPcXr3lGpcaaA3-Epw
13,10,11,14,18,27,17,exODno12y5GRj0DRzob2Eg
41,30,26,46,60,107,83,AoO0FJyUm01lmIJJTcPWEQ
35,25,24,33,89,95,60,VRxelK__tuQD0KBxx2LzeQ
18,19,20,20,20,38,26,FKoqqNLG47bl_AjMwg3PjA
15,53,30,60,34,45,25,zBGfa6Vx4K59v8OR81gzJg
12,17,10,5,10,16,12,T2c6bfzcxAvJ1sEGh1_Vhg
38,59,38,42,65,76,40,-GYx5GAx_-4XEsn7mFwdkA
8,3,2,4,4,4,3,U4DLbBnhm_T-rnQvXdvYQw
25,19,21,19,19,33,1,YTR7zYN7F-zP98sqFTS2-g
2,0,1,1,10,5,4,TRhuiVSzrjveulJaH5lgow
0,1,2,0,2,0,1,Xqh9wCLzlt7ChkrV9BdR2Q
2,0,1,0,1,1,0,Ihd5lEko1ctb71UsOWZuuQ
39,33,48,55,57,77,61,-h1WpfgqAmJcJDqyXXJ2og
8,4,2,5,6,11,4,cPIi_5tWZw04DmtyUBcFlg
11,9,13,13,26,32,20,raBq_cc3L7xkVkbIf08BKA
5,6,5,7,7,14,10,hBCxdqHRVs-ZsFp7M3emDg
39,39,25,54,57,67,65,De7XFhoUwOuAsc0lxN0VyA
37,32,43,29,63,53,54,bbmuF6LtbP51bk0Ia0p1rw
7,8,6,11,12,12,10,rCU9jDAacLl86Ac8keMmmw
13,14,15,8,27,43,47,2D7amHyeakOVlsSywblMkw
5,9,7,14,8,4,1,Vl1sL4Tz6nC054IWSQ4kiQ
36,24,21,29,56,50,26,cF0k2s8qq7c2qT1yBofuyg
25,33,38,29,34,61,1,7LuKiasIyGUEo7uipN10Eg
20,27,10,24,19,49,0,g8l_86CgzcGYRUbnS_JWBQ
5,2,4,5,0,2,1,iyDeQ21CQO2-eKbbiHzrWg
1,2,1,2,7,18,4,eIhmvoU0EoK7CdrBuXQfEw
4,6,3,2,1,0,0,vhxrgY24WnjOQAL8QYmKpg
0,3,2,3,4,1,3,6uz6H-RNxbsVsvC4CRCo_A
1,4,5,1,10,11,12,c3xkboF2p9rfzUFpBBn_tQ
17,20,15,18,22,30,7,YW9iN8F9b-d-j3xn4edi9A
8,6,9,5,6,12,3,jpgO5Mys3v6LtGk-diudtw
3,5,3,4,0,7,5,L530QbNnHIwCvnElu7ENug
0,1,2,0,1,2,1,K-Ien0ITLrbxLn51V5rc8g
1,0,2,0,4,0,1,ykKMtBAL7oNWQ-BNeqnfsw
12,6,6,7,10,13,10,SS073W0tN3nvG36Qy6n0qg
10,7,4,7,14,14,9,5C4gtiP5qkBKFF3og7Wt3g
8,4,4,5,5,9,2,43NQ-q543lb1VTstqLZIqg
9,4,6,5,10,20,13,NzI4pAPrjlCkwcLgjseDtA
20,14,16,22,46,51,39,0VyvlA1mZsDoYd3kkRjevA
25,21,32,35,61,41,40,k-KhKfLPjBxjSHppWoUyOA
4,2,7,5,8,6,5,BRaQrgYVR17bd_zr-wNSlQ
12,12,11,11,30,30,17,OreqUicD2AP5QW2HblqRoQ
7,5,7,13,11,13,15,cg6BteeUKgpBrGCZeu-wEg
9,3,0,3,3,7,5,0le8kj4gIHe9aZ1NfS2_Ag
2,5,6,4,5,10,7,UeDUK5HvDdQUoK3xEC91gg
2,3,5,0,1,3,3,qman2l8NncN7Vv50wtJ8_w
1,2,2,2,3,4,4,NHVfmBrpj5FuzSzJrCtm7g
6,3,5,2,8,3,5,vKZk6rxGVpOK13rb1OwEOA
9,4,11,6,13,17,18,Pakx91l3dyreVU91sP__9Q
16,19,31,25,41,21,11,58J004jxfjm3ahG8BQwUNA
4,4,1,4,3,1,1,D5Q56uBD9yMF8l6tdQK3Qw
3,6,9,6,6,2,3,UO_4j9fGCLflN4wtusPkQQ
25,19,23,32,47,46,33,k8q3ypIoIzchdp3RoRUsJw
0,2,1,4,6,4,5,4W1C5qfcH7QjILlaceoDNg
4,5,4,0,5,7,6,R-aDr2HjBAHR3FoL2Dtd5Q
2,2,8,4,3,3,4,KYZxLGAZ0VjmURSnm1SWxQ
4,8,5,3,2,5,4,gh-hT8e-XtCExRxe6PKR4w
14,5,22,16,14,33,25,O-usNZUjADajkeYXIDAJiQ
7,8,8,8,16,19,4,WTxfdir4ZTJLA6aq6N6HzA
16,22,25,12,25,14,20,qc-YDANWNNI3iEwam7wy1w
7,3,9,11,15,10,5,rHFWPJML2WlGbad0Tqevxw
1,57,49,141,114,118,87,69c7z9ySnlqV87tITDGENA
3,6,6,4,11,12,9,kqFQLV63mAYCsY1LSB2OZw
0,2,1,0,0,1,0,ASNxwg9dD4-_F4H1uNN2KQ
25,18,21,20,30,46,42,eONS7DP6U9BV3lkqGAUbOg
8,5,2,1,6,2,4,p8Lx4U-5uvp7TAhT08-wkg
6,11,11,12,14,16,14,rMsTpVM2bJIoghACAtn_uA
8,3,5,12,14,22,20,udyeC0A16GWcSas7L5hwHg
19,25,23,27,35,68,73,qLXxp0rpzT4kG9tT3wZwfA
16,21,18,25,20,19,16,-jBymA8tI-WURtSBcuUdXQ
20,15,20,15,23,31,34,IXB3PGgSmw4bjTe9ll-tQw
3,7,3,2,2,0,1,QNTEBnxx45nJQTZcCVRRjA
1,0,5,3,6,8,4,2ge-XuBnZ3RWWnBFWt2X3w
4,5,8,11,7,4,5,e6-owFrAHlsFeUfIOdP1Ow
18,22,17,23,34,26,18,g8ewG8o0ubTUTAUDj7UZLQ
96,98,134,152,175,167,140,_9h-jH3YOkAU9-2A-dy6YQ
1,0,3,6,0,0,2,J3OWhyIN1-b3j6Qon9wb5A
0,1,0,1,0,1,1,IZO9zt0WsZ4TLeUWxHE2EQ
20,17,20,15,25,18,9,Adjy6wjncsbWpRMo5-FlbQ
0,83,79,86,120,173,71,vIDQO_9Ytf10vEndDOih8Q
86,59,51,58,61,248,239,2nzUx_M8Szyzsf4CszHasw
3,4,8,4,7,8,13,maF18Z12TB2L_bV9CAhNrA
2,22,9,10,10,11,17,og7Xi8mwAvhXqDqtWqtt0w
21,29,21,30,26,36,47,vxPPpj5jJKO8DtapF5S-NQ
3,1,2,1,1,2,0,THAJ7Z0bbOtTL4SrOO0xPQ
1,0,0,1,3,3,4,TH3X9XzbJPodaCCxPQ7Mbg
10,8,12,7,10,9,13,INFG341Vwyr1M94xpimsmA
8,22,20,15,25,7,6,vjHkbRBdUwG8aHDXllz37A
4,3,1,0,3,7,5,dlape0CS_lVeS378Uyuoxw
6,4,6,1,5,5,8,hR5ouQeNmGs5z_biAA0AdA
5,2,1,1,2,8,7,Jge6Oit_JdTkkJ6UzhWVNA
3,2,1,2,7,5,4,GRVod03GfpFD5Kk_5jmsog
2,1,0,1,1,6,4,jB4Rs2TIjKmdmmckbxvjuA
9,2,3,4,6,2,6,5q2G7FK3J_Eml_mcldO7Lg
0,1,0,0,0,2,0,3_p50Iw60alUOCKGdCrv4g
35,34,23,29,40,31,40,8gzwqbiqJ6126_myoDchGw
3,6,1,5,8,14,15,bpPVn4nF8YR40BjhO6YP1w
12,10,10,6,19,19,23,YWzv8BpoxxDU0E9AJXw3Lw
2,2,2,5,3,7,8,OrXzZB0M0DbPXx3F_X6GkA
6,2,2,2,2,3,0,t7YbucHTf5N3NkUih-q4IA
1,0,1,1,1,3,1,Ty8jreks3Xy9-Jt2CgAOeA
2,0,1,1,4,3,0,fmWgJUef81cuaVA9VB0khQ
3,2,0,1,2,2,4,44Up9Gbs-IKMnt7ULDWu8A
0,0,0,1,1,2,0,Q_k4Uj85rHv_O9yC-InxqA
3,0,0,0,0,3,1,6JKOKRgtnJWn3KgsgFYaYw
5,1,3,0,1,1,8,weCbIA8mCkVw7zmxPNT5sA
0,1,0,0,1,1,1,Adi0NnIKbN_pEnGBoUl48A
6,8,9,8,11,11,13,Guai2bH3hNqDP0bPuhT5uQ
3,2,1,2,2,2,5,KhFYSO342maSRhu54zDxAA
2,3,1,2,1,1,2,WeVt1hG45GasZqOkVOXwjg
0,0,2,0,1,3,1,gno60mP3HsKC2q0FnqrljA
7,2,3,9,7,7,9,qoQXJhIPTmAuZERLT9QiLQ
3,3,0,0,3,1,7,NBJGZTGMpqK7mfTRcobfVQ
13,13,11,10,12,3,2,JNEeWjajyZPrwMb1cYi_pg
14,15,7,15,23,23,32,g5csdtYUt97hkexFMCVf-g
1,3,1,0,6,0,2,WpH3Ri68nUtb6wCp8QAePw
9,4,3,9,10,10,12,hrbA1-im_sd3c6ZL1A6-QA
18,21,12,27,18,21,24,7ozgY7HgsQMhpIgPyenTuQ
1,3,2,2,1,1,1,g0SiOqUieNQecsxKQHS7hg
8,11,8,8,15,6,5,jLxo_UgnGfKHSPK7gGa5LA
1,1,0,3,1,0,1,jTKRu3TEGyGSVSiiBx0Bsw
0,9,4,4,13,7,1,RUcgIIvxzDbarVNzIUO-Bg
6,7,4,6,4,3,10,Mx_IcFzTaPiPMm5SQY743w
4,4,3,6,8,6,2,NQRePJxA_ev-38n41HLlDQ
5,2,6,3,6,9,5,SCMYAkofvwKmI6ChdZFxIg
2,2,1,1,0,4,2,iSUIVSVDdr_PDishXDshVA
9,7,9,10,8,22,14,CVojju8FvPexy9scJ92wVQ
0,0,1,3,0,1,0,WP8RUkeVXA4H34vlyDjI5A
1,4,1,1,0,1,0,9ruymMHTR2Houoz-dt3RBQ
1,0,0,1,1,6,2,zqM5dwHQeJ0-fWqktyOpLg
3,1,2,2,1,5,4,m7q48PFFfMaIBBaDZ7j3Hg
2,0,1,1,0,2,1,l6akDtf-QcEiApI40-0xSw
3,1,6,3,4,7,10,T9BPnYNKtk6B42W0cJJXnA
0,1,0,1,0,1,0,2gBKQ-epOTPMNvXoGyyVbQ
4,1,2,1,5,9,1,6S0Qno8Hc1sFjtF_Gt9lvg
6,3,0,2,3,8,2,v1jRhfoNKW4qpLhqhI8ApQ
24,32,25,32,46,56,50,r6zT-YqmOtHg8BJT3LLzfg
30,21,28,41,96,71,51,dG7KLQ1a584wI5jSADIPIg
37,40,55,46,94,56,79,YF6Z8PhNWN0ZR33hfvZRjg
8,7,8,6,7,4,11,zlatJeuJl05vsJoHM6XEDA
6,10,10,16,36,20,4,P4ORLZJfbN9yExjg13gVMw
2,0,0,2,0,1,0,dkROlq5s9qBt3Y0ERB80WQ
